2019-07-30 13:08:53,"b'RT @EmroApp: While everyone is expectant about the #BBNaijaTwist tonight,\nDo not forget to follow this simple #SafetyTip.\nStay Safe...\n\nBy\xe2\x80\xa6'"
2019-07-30 13:02:53,b'RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters'
2019-07-30 13:02:34,b'Book a Quick Charter Air Ambulance Service in Raipur with Hifly ICU\nhttps://t.co/jxC4DlgyGp\n#AirAmbulanceInRaipur\xe2\x80\xa6 https://t.co/DJsfEzeuaM'
2019-07-30 13:01:57,"b'RT @CDCemergency: Effective handwashing is a practical skill that you can easily learn, teach to others, &amp; use every day to #PrepYourHealth\xe2\x80\xa6'"
2019-07-30 13:01:08,b'Good morning #Disaster Solutions #community! Get your #family #prepared today at https://t.co/x8MO0mfy3J #emergency #flood #tornado #storm'
2019-07-30 13:00:00,"b""Emergency room in 2018 : 125\xe2\x80\x99417 cases, 1 emergency case every 5 minutes, 70'115 calls to 144, 356 flights operated\xe2\x80\xa6 https://t.co/kQm1COCMIS"""
2019-07-30 12:59:26,b'RT @EMERG_NC: @csfinch Thanks for Following @EMERG_NC For a Property Damage EMERG+NC Call 844 EMERG-NC  We Work For You  No Conflicts of In\xe2\x80\xa6'
2019-07-30 12:59:06,b'@csfinch Thanks for Following @EMERG_NC For a Property Damage EMERG+NC Call 844 EMERG-NC  We Work For You  No Confl\xe2\x80\xa6 https://t.co/lY0RgtWgGL'
2019-07-30 12:56:33,b'RT @EMERG_NC: #WatchNow #KitchenFire? #SmokeDamage?#FireDamage? For a Property Damage EMERG+NC Call 919 EMERG-NC! Consumer Direct Insurance\xe2\x80\xa6'
2019-07-30 12:56:27,b'RT @EMERG_NC: #NeedWaterDamageHelp? #StandingInWater? Property Damage EMERG+NC? Call 844 EMERG-NC Consumer Direct Insurance Claim Services\xe2\x80\xa6'
2019-07-30 12:56:09,b'RT @EMERG_NC: #WhatWouldYouDo? NEED #EMERGENCY #HELP? #BurstPipe #DIYPlumbing? #WaterDamage? #Overflow? Call 844 EMERG-NC! Consumer Direct\xe2\x80\xa6'
2019-07-30 12:54:32,b'RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6'
2019-07-30 12:48:19,b'When is the Emergency Department the Right Choice? https://t.co/dnH06NDdPX #HMHforU #HealthTips #HealthEducation #Emergency'
2019-07-30 12:42:31,b'Lagos State Government Releases Updated Lists of Emergency Numbers https://t.co/KqNwGsRKaW\n#LASG #LASMA #LASTMA\xe2\x80\xa6 https://t.co/Rvuv7raDa6'
2019-07-30 12:40:21,b'Did you know we have Facebook Page? Follow us @queensdrivedental\n\n#facebook #followus #Dental #scotland\xe2\x80\xa6 https://t.co/DPI8v2EDUd'
2019-07-30 12:39:09,b'#WhatWouldYouDo? NEED #EMERGENCY #HELP? #BurstPipe #DIYPlumbing? #WaterDamage? #Overflow? Call 844 EMERG-NC! Consum\xe2\x80\xa6 https://t.co/MTGJ4VN2sf'
2019-07-30 12:28:47,b'RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters'
2019-07-30 12:28:21,"b'Happy Birthday to #RobertFuller July 29,1933 #TeenageThunder #TheHardRide #ReturnOfTheSeven #Emergency https://t.co/KstxxCyjZ8'"
2019-07-30 12:27:09,b'#NeedWaterDamageHelp? #StandingInWater? Property Damage EMERG+NC? Call 844 EMERG-NC Consumer Direct Insurance Claim\xe2\x80\xa6 https://t.co/9mikV1pJE5'
2019-07-30 12:25:42,"b'RT @mrpresidentsay_: Exercising my #rights to #free #speech, #resist tyranny, &amp; #freedom. \n\nMr. President, Say What?! sells for $17.76 (pap\xe2\x80\xa6'"
2019-07-30 12:20:14,b'#Emergency \nO+ve 1 pint Blood Needed at Bhaktapur Cancer hospital\nfor Cancer Operation as soon as possible by today\xe2\x80\xa6 https://t.co/LzuiVSLaFW'
2019-07-30 12:11:40,b'RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters'
2019-07-30 12:10:08,"b'How are your CPR skills? We\xe2\x80\x99d love to hear from you if you\xe2\x80\x99ve ever had to perform CPR, and maybe you can help someo\xe2\x80\xa6 https://t.co/DKs6Q2TRMx'"
2019-07-30 12:08:37,"b'WHO IS TERRA SECURITY MONITORING? \nWe present you our latest technology ""SOS MY BODYGUARD"" application.The first SO\xe2\x80\xa6 https://t.co/4LaKLXCKuH'"
2019-07-30 12:08:17,b'RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6'
2019-07-30 12:05:16,b'SOS MyBodyguard Application\nLeave your Fear with US\n\n#Terra_Security_Monitoring\n#SOS_MY_BODYGUARD\n#sos\n#emergency\xe2\x80\xa6 https://t.co/YXTDa1Jlze'
2019-07-30 12:05:09,"b'You don\xe2\x80\x99t need any training to use our defibrillators. Thanks to amazing technology, defibrillators can guide you t\xe2\x80\xa6 https://t.co/H5x2KqExiP'"
2019-07-30 12:02:47,b'Our Partner Regent Command Center For CCTV and ALARM\n#Terra_Security_Monitoring\n#SOS_MY_BODYGUARD\n#sos\n#emergency\xe2\x80\xa6 https://t.co/NSRWs15wlP'
2019-07-30 12:01:19,b'Experiencing tooth pain? We offer same-day appointments  for your emergencies. Give us a call 613-321-3165\xe2\x80\xa6 https://t.co/PxG0I8MQ9U'
2019-07-30 11:58:17,b'RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6'
2019-07-30 11:57:56,b'RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6'
2019-07-30 11:53:07,b'RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6'
2019-07-30 11:51:46,b'RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters'
2019-07-30 11:47:21,b'RT @B4Deo: #Patna #July39\n#Emergency Need of 2 units #O+ #blood for 3 yrs old Dinesh Deshra Of Deoghar. At:AIIMS Hosp.\nVia:@Gunjan9732 @Blo\xe2\x80\xa6'
2019-07-30 11:45:21,b'https://t.co/bYEeN8FKOM \xe2\x98\x9cAmazon\n#dabige 3Pack (#Upgraded Version) #Personal Alarm for Women 140DB #Emergency #Self-\xe2\x80\xa6 https://t.co/sTG9OUk7s9'
2019-07-30 11:44:04,"b'RT @bld4needy: #Hyderabad O+ve #Blood for #Platelets #Emergency #Need for V Rajesham at Care Hospital, Nampally Pls Call 09121276197 #July_\xe2\x80\xa6'"
2019-07-30 11:43:09,b'RT @bld4needy: #Hyderabad 1 Unit O+ve #Blood #Emergency #Need for Navya at Kamineni Hospital LB Nagar Pls Call 09705760488 #BloodDeficiency\xe2\x80\xa6'
2019-07-30 11:42:58,b'RT @bld4needy: #Vijayawada AP O-ve #Blood #Emergency #Need for Thanuja at Sentini Hospital for #OpenHeartSurgery Pls Call 09959345165 #July\xe2\x80\xa6'
2019-07-30 11:42:56,"b'RT @bld4needy: #Hyderabad B+ve #Platelets #Emergency #Need at Citizen Hospital, Sherelingampally Pls Call 08074573800 #July_27 #BloodForNee\xe2\x80\xa6'"
2019-07-30 11:42:54,"b""RT @bld4needy: #Tadepalli  Guntur District AP O+ve #Blood #Emergency #Need for Mr.Boyapati Raghavamma's #Surgery at Manipal Hospital Pls Ca\xe2\x80\xa6"""
2019-07-30 11:42:49,"b""RT @bld4needy: #Madurai TN O+ve #Blood #Emergency #Need for Mr.Vellaisamy's #HeartSurgery at Government Hospital Pls Call 08248129390 by #J\xe2\x80\xa6"""
2019-07-30 11:42:38,b'RT @bld4needy: #Suryapet Telangana AB+ve #Blood #Emergency #Need for Mr.S.Upender at Maithri Hospital Pls Call 09652033600 #July_27 #BloodF\xe2\x80\xa6'
2019-07-30 11:41:30,"b""RT @bld4needy: #Vijayawada AP 4 Units O-ve #Blood #Emergency #Need for Thanuja's #HeartSurgery at Sentini Hospital Pls Call 09550826233 #Ju\xe2\x80\xa6"""
