,time,text,lat,lon,label
38,2019-07-30 16:05:44,RT @svraghunandan: @BloodAid @BloodDonorsIn @bloodgroups4u @Blood_Donors_in @NeedBloodBlr @BloodSure @Bloodhelpline @bloodcrosociety @24hel\xe2\x80\xa6',40.883405831739815,-73.73436807014805,0
39,2019-07-30 16:05:14,Both UK Subs AND 999 Co Headline EPIC and play all our favourites on December 8th. #PartyInParis #NastyNasty\xe2\x80\xa6 https://t.co/0E9ioqaObC',40.664725561627286,-73.93922347857246,0
40,2019-07-30 16:04:52,"RT @BloodAid: #Hyderabad #Emergency Need A+ #blood platelets @ Basavatarakam Indo American Cancer Hospital, Banjara Hills. Call 9989652430\xe2\x80\xa6'",40.63489469923728,-73.95143561247582,1
41,2019-07-30 16:04:17,"RT @BloodAid: #Hyderabad #Emergency Need A+ #blood platelets @ Basavatarakam Indo American Cancer Hospital, Banjara Hills. Call 9989652430\xe2\x80\xa6'",40.79861921623151,-73.91274475756529,1
42,2019-07-30 16:03:46,"What's in your battery box? Protect your investment! High amp circuit breakers. Superior circuit protection made in\xe2\x80\xa6 https://t.co/2nABVmHShj""",40.6848015987859,-73.84648208192985,0
43,2019-07-30 16:03:41,"#Hyderabad #Emergency Need A+ #blood platelets @ Basavatarakam Indo American Cancer Hospital, Banjara Hills. Call 9\xe2\x80\xa6 https://t.co/QNBHBVBoCn'",40.55958486961171,-73.7567888923382,1
44,2019-07-30 15:57:31,"RT @EmroApp: ""Friendship is a gift. A true gift.\nCherish and live it and make the most of it."" Thank you all for being a friend and partner\xe2\x80\xa6'",40.74267789939448,-73.87900093422529,0
45,2019-07-30 15:54:18,PREPaRE training is great for #schools committed to #improving and #strengthening their #schoolsafety and\xe2\x80\xa6 https://t.co/E4FxfdhHgn',40.88921474575944,-73.7824376623926,0
46,2019-07-30 15:45:05,NEED #EMERGENCY #HELP? #BurstPipe #DIYPlumbing? #WaterDamage? #Overflow? Call 844 EMERG-NC! Consumer Direct Insuran\xe2\x80\xa6 https://t.co/jkOyhNV9MZ',40.890254580945225,-74.17812303281949,0
47,2019-07-30 15:44:32,"RT @BeReadyUtah: #Prepare: @BeReadyUtah needs your help. Be an example to friends, family, co-workers, and neighbors. Show them how you hav\xe2\x80\xa6'",40.84436681744952,-74.00410299196744,0
48,2019-07-30 15:35:33,This is #Important in an #Emergency https://t.co/TrzizIuOt1',40.65481623732227,-74.08976130820747,0
49,2019-07-30 15:35:33,#WhatWouldYouDo? NEED #EMERGENCY #StormDamage HELP?#Restoration? #Reconstruction? #WaterDamage? #LightningStrike\xe2\x80\xa6 https://t.co/dd20VgaaMx',40.767171852109584,-74.16623823099546,0
50,2019-07-30 15:33:31,RT @DamienSorrow: Ms. Pat: Life Saving Titties\nhttps://t.co/7raJURY8JN\n#MsPat #LifeSavingTitties #ThisIsNotHappening #Emergency #AriShaffir\xe2\x80\xa6',40.54771779707232,-73.81961359507216,0
51,2019-07-30 15:25:20,#RESISTANCE #REDALERT #DUMPTRUMP #EMERGENCY #BREAKINGNEWS #TRUMPRUSSIA #MOSCOWMITCH\n\nShep Smith calls out Moscow Mi\xe2\x80\xa6 https://t.co/39ByLAZkPV',40.732922817669646,-74.03732236825272,0
52,2019-07-30 15:20:13,"#Prepare: @BeReadyUtah needs your help. Share emergency preparedness ideas with friends, family, co-workers, and ne\xe2\x80\xa6 https://t.co/tfROSBLcO3'",40.72352492114921,-73.91595542624296,1
53,2019-07-30 15:19:48,"My next public course is on the 16th August. It's the HSE 1 day course and you can book now - simple! #firstaid\xe2\x80\xa6 https://t.co/4zboz9INyW""",40.82641636162453,-73.7425621417515,0
54,2019-07-30 15:10:06,"RT @Q_Fill: Tough times don't last. Tough and prepared people do.\nhttps://t.co/dYG8WMj2iP\n\n#preparedness #hurricaneprep #hurricanestrong #t\xe2\x80\xa6""",40.70380137620632,-74.22427401532158,0
55,2019-07-30 15:04:20,"Dai un'occhiata alla mia foto su @twenty20app. Stones design of 112,  phone number for free emergency telephone num\xe2\x80\xa6 https://t.co/jUI1RNNEnO""",40.78892975570814,-74.06799867413095,0
56,2019-07-30 15:02:31,"Want to learn more about this case, head to https://t.co/TyCGcDxrLg \xf0\x9f\x91\x89https://t.co/spGCdPRrvh\n\n#healing #medicine\xe2\x80\xa6 https://t.co/wcJOAgx2Yh'",40.82448424604388,-74.22683430024355,0
57,2019-07-30 15:00:40,"Tough times don't last. Tough and prepared people do.\nhttps://t.co/dYG8WMj2iP\n\n#preparedness #hurricaneprep\xe2\x80\xa6 https://t.co/qSZNEjJQUR""",40.77537225180731,-73.8037430127358,0
58,2019-07-30 15:00:28,"In a #plumbing #emergency, do you know how to shut off your water? We can help. #Brooklyn https://t.co/0t5ul3AmO6'",40.815885634040754,-74.08658310286631,1
59,2019-07-30 14:58:28,RT @Advantahc: New #Paediatricians and #Emergency Physicians arriving into the #UK this week and next!\n\nIf your department needs large grou\xe2\x80\xa6',40.7773029634213,-73.87998176704545,0
60,2019-07-30 14:58:25,RT @SpeechFree911: Remove the barriers to \xf0\x9f\x93\xb1&amp;\xe2\x8c\x9a\xef\xb8\x8f#Emergency Callers not being able to verbally #communicate their Emergency location or situat\xe2\x80\xa6',40.652724937597604,-73.82194209336424,1
61,2019-07-30 14:58:00,RT @SpeechFree911: SafeTracer provides #Emergency Caller location finding &amp; @SpeechFree911 #communication exclusively for the \xe2\x80\x9cPublic\xe2\x80\x9d faci\xe2\x80\xa6',40.56965953944471,-74.14183845031984,0
62,2019-07-30 14:56:07,"RT @GreyMattersPR: Give way to #emergency vehicles or give away \xe2\x82\xb910,000.\n\nMotor Vehicles (Amendment) Bill makes it mandatory to give way to\xe2\x80\xa6'",40.57316589882379,-73.79468061940567,1
63,2019-07-30 14:56:06,"RT @mrpresidentsay_: Exercising my #rights to #free #speech, #resist tyranny, &amp; #freedom. \n\nMr. President, Say What?! sells for $17.76 (pap\xe2\x80\xa6'",40.83883619179297,-74.22005763378755,0
64,2019-07-30 14:55:41,#Chichester #freemasons pleased to offer their support to  @airambulancekss Air Ambulance KSS #charity providing\xe2\x80\xa6 https://t.co/bV5gLWkasc',40.677018046792455,-73.91828654595211,0
65,2019-07-30 14:51:51,@wasimakhtar1955 #shameonyou and #shameongovt nothing developed in past several year and no infrastructure planning\xe2\x80\xa6 https://t.co/nIe3hPTVYC',40.85443482527001,-73.74003716707357,0
66,2019-07-30 14:49:13,RT @OccupyRedding: PLEASE SHARE VIDEO ! Is #Redding #California Dying Part 2 https://t.co/ZriNxkYULE @Mariafoscarinis @GotNoPlace @Ntl_Home\xe2\x80\xa6',40.74508303343335,-73.72385934803916,0
67,2019-07-30 14:48:56,Floor marking can help improve response to fire-related emergencies in any facility. Learn how it can add visibilit\xe2\x80\xa6 https://t.co/P3XxItD6YG',40.732785863095884,-74.12489438627581,0
68,2019-07-30 14:44:00,Roadside Assistance San Diego County \n\nhttps://t.co/1rJPfiSR38\n\n#RoadsideAssistance #SanDiegoCounty \n#emergency\xe2\x80\xa6 https://t.co/oWXTjz5CUP',40.67095694921425,-74.08414634406302,0
69,2019-07-30 14:38:44,Do you like wrestling/lucha libre/puroresu??? #Emergency',40.845576239069096,-74.22918336352669,0
70,2019-07-30 14:31:38,https://t.co/7JZv0BIW6m\n\n60 with PTSD!\n\nPlease help! #charity #Homeless #leicester #giving #community\xe2\x80\xa6 https://t.co/VSnKB2gBql',40.54895517181132,-74.10726033290901,0
71,2019-07-30 14:30:47,Water may be an essential part of our lives but it can cause serious damage to your home or office. Service Master\xe2\x80\xa6 https://t.co/uhhGogAJLx',40.59955819188418,-74.13027849661283,1
72,2019-07-30 14:30:30,"Are you looking for #shopfitting companies #Romford, #London?\n\nEmergency Shopfitters Ltd experienced, friendly and\xe2\x80\xa6 https://t.co/YJyunru0KE'",40.822985210957604,-73.76583420868066,0
73,2019-07-30 14:30:30,The #ExtinctionRebellion symbol appearing around the #world provides a potent visual message that time is running o\xe2\x80\xa6 https://t.co/xsKM2MSBDP',40.761136404395344,-74.0823717031698,0
74,2019-07-30 14:29:10,"Low battery? \nPull, plug, stick n speak! \nAvailable online: https://t.co/kaXNYTvxcU\n#smartphone #batteries\xe2\x80\xa6 https://t.co/YK505puLRY'",40.594712488054746,-74.21777328527973,0
75,2019-07-30 14:15:00,RT @RegencyDRT: Do you know what to do if you find yourself trapped in your car during a flood?\n\nFollow us for more!\n\n#regencydrt #flood #w\xe2\x80\xa6',40.76023616325139,-73.95294979143969,1
76,2019-07-30 14:12:34,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.84732117768411,-74.11311357410959,0
77,2019-07-30 14:08:19,"Watch out for emergency vehicles, life happens to fast, hope for a speedy recovery Ryan  #safety #emergency\xe2\x80\xa6 https://t.co/mUrLORKDeC'",40.70621638881815,-74.06924183861769,1
78,2019-07-30 14:07:42,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.757224236244724,-73.97608772358609,0
79,2019-07-30 14:07:23,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.80753154237439,-74.14649021399666,0
80,2019-07-30 14:07:11,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.55723757000899,-74.24072025156015,0
81,2019-07-30 14:06:36,"On July 29, 2019, #SarvodayaHospital &amp; Research Centre organised an interactive &amp; educative hands-on #workshop on\xe2\x80\xa6 https://t.co/8ZW2CjGELj'",40.873389891128895,-74.11838823462647,0
82,2019-07-30 14:05:22,Inspecting your Septic System and Holding Tanks is critical to Catching a problem early with preventative services\xe2\x80\xa6 https://t.co/hfkmPgFbun',40.899584791329346,-73.93800119136753,0
83,2019-07-30 14:04:47,"RT @HoxworthUC: #CRITICAL APPEAL: Due to multiple traumas &amp; organ transplants, Hoxworth is in #emergency need of red cells from ALL #bloodt\xe2\x80\xa6'",40.57212722983771,-74.0437689936707,1
84,2019-07-30 14:01:47,"""Friendship is a gift. A true gift.\nCherish and live it and make the most of it."" Thank you all for being a friend\xe2\x80\xa6 https://t.co/hxfNHXIoQf'",40.761979004110366,-73.89147002330817,0
85,2019-07-30 14:01:27,Do you know what to do if you find yourself trapped in your car during a flood?\n\nFollow us for more!\n\n#regencydrt\xe2\x80\xa6 https://t.co/gaZYvVoJpk',40.9024587867625,-74.13282295723765,1
86,2019-07-30 14:00:20,"Today, the Vice President and the Principal Secretary of the Department for Disaster of #Malawi visited ACT Allianc\xe2\x80\xa6 https://t.co/60E9enuzYj'",40.551446161377505,-74.04606306371299,0
87,2019-07-30 13:57:44,"#EMERGENCY, EMERGENCY, PROCEED WITH #CAUTION https://t.co/6qxjCrN8OU'",40.85864775151831,-73.9485624156912,1
88,2019-07-30 13:41:43,"RT @barbaravitali2: Happy Birthday to #RobertFuller July 29,1933 #TeenageThunder #TheHardRide #ReturnOfTheSeven #Emergency https://t.co/Kst\xe2\x80\xa6'",40.6316091765595,-74.23361739266237,0
89,2019-07-30 13:35:24,We know when it goes wrong it sometimes goes wrong in a big way! If your ever #stuck like Renault #moving products\xe2\x80\xa6 https://t.co/LClcxV9CUB',40.82803152455553,-73.77170282476182,0
90,2019-07-30 13:35:00,Sometimes it\xe2\x80\x99s the right tools. Sometimes it\xe2\x80\x99s experience. \nSometimes it\xe2\x80\x99s both. \n\n#TreeJob\n\n#Atlanta\xe2\x80\xa6 https://t.co/robPbtQ2qb',40.6190921004949,-73.93313185522459,0
91,2019-07-30 13:32:45,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.781470868917154,-73.91414634247009,0
92,2019-07-30 13:30:22,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.601817814944965,-74.0130390401479,0
93,2019-07-30 13:29:55,"Of course #IndiraGandhi had her grave faults (#Emergency!"" @arunjaitley @narendramodi @amitshah et al keep shouting\xe2\x80\xa6 https://t.co/H3VPoEgFny'",40.833494462551045,-73.94836146001285,0
94,2019-07-30 13:28:02,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.70432436701975,-73.84916074747915,0
95,2019-07-30 13:15:56,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.58092045489776,-74.18409863266349,0
96,2019-07-30 13:15:04,RT @dsolutionsllc: Good morning #Disaster Solutions #community! Get your #family #prepared today at https://t.co/x8MO0mfy3J #emergency #flo\xe2\x80\xa6',40.65912831663668,-73.72763553814231,1
97,2019-07-30 13:14:48,#WhatWouldYouDo? NEED #EMERGENCY #StormDamage HELP?#Restoration? #Reconstruction? #WaterDamage? #LightningStrike\xe2\x80\xa6 https://t.co/6SURBJe7dn',40.56898892930428,-74.20391942348851,0
98,2019-07-30 13:14:25,RT @Gunjan9732: #Patna #emergency need blood\n#Patient  dinesh deshra\n#Age  3  #Patient from deoghar\n#Problem  blood cancer\n#Blood group  0+\xe2\x80\xa6',40.616121033595256,-74.12647906918346,0
99,2019-07-30 13:11:09,"While everyone is expectant about the #BBNaijaTwist tonight,\nDo not forget to follow this simple #SafetyTip.\nStay S\xe2\x80\xa6 https://t.co/Uc4TEwdlB0'",40.70132808485901,-74.13004200841644,0
100,2019-07-30 13:09:25,"RT @VaDOTHR: Did you know Virginia's Sales Tax Holiday includes items such as radios, flashlights, generators and other #emergency prepared\xe2\x80\xa6""",40.74014750794446,-73.74066996089681,0
101,2019-07-30 13:08:53,"RT @EmroApp: While everyone is expectant about the #BBNaijaTwist tonight,\nDo not forget to follow this simple #SafetyTip.\nStay Safe...\n\nBy\xe2\x80\xa6'",40.804287564185366,-74.19793373471225,0
102,2019-07-30 13:02:53,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.837311424587824,-73.72738698938817,0
103,2019-07-30 13:02:34,Book a Quick Charter Air Ambulance Service in Raipur with Hifly ICU\nhttps://t.co/jxC4DlgyGp\n#AirAmbulanceInRaipur\xe2\x80\xa6 https://t.co/DJsfEzeuaM',40.67049613205682,-73.74250663306775,0
104,2019-07-30 13:01:57,"RT @CDCemergency: Effective handwashing is a practical skill that you can easily learn, teach to others, &amp; use every day to #PrepYourHealth\xe2\x80\xa6'",40.865792209915696,-73.77208817387769,0
105,2019-07-30 13:01:08,Good morning #Disaster Solutions #community! Get your #family #prepared today at https://t.co/x8MO0mfy3J #emergency #flood #tornado #storm',40.611535641035644,-73.72937311155371,1
106,2019-07-30 13:00:00,"Emergency room in 2018 : 125\xe2\x80\x99417 cases, 1 emergency case every 5 minutes, 70'115 calls to 144, 356 flights operated\xe2\x80\xa6 https://t.co/kQm1COCMIS""",40.867925411934706,-74.13933489711822,0
107,2019-07-30 12:59:26,RT @EMERG_NC: @csfinch Thanks for Following @EMERG_NC For a Property Damage EMERG+NC Call 844 EMERG-NC  We Work For You  No Conflicts of In\xe2\x80\xa6',40.87991870596217,-74.1932814220595,0
108,2019-07-30 12:59:06,@csfinch Thanks for Following @EMERG_NC For a Property Damage EMERG+NC Call 844 EMERG-NC  We Work For You  No Confl\xe2\x80\xa6 https://t.co/lY0RgtWgGL',40.90176206088854,-74.12523312398993,0
109,2019-07-30 12:56:33,RT @EMERG_NC: #WatchNow #KitchenFire? #SmokeDamage?#FireDamage? For a Property Damage EMERG+NC Call 919 EMERG-NC! Consumer Direct Insurance\xe2\x80\xa6',40.60786438646692,-73.7949296351179,0
110,2019-07-30 12:56:27,RT @EMERG_NC: #NeedWaterDamageHelp? #StandingInWater? Property Damage EMERG+NC? Call 844 EMERG-NC Consumer Direct Insurance Claim Services\xe2\x80\xa6',40.644374515906364,-74.04544808721403,0
111,2019-07-30 12:56:09,RT @EMERG_NC: #WhatWouldYouDo? NEED #EMERGENCY #HELP? #BurstPipe #DIYPlumbing? #WaterDamage? #Overflow? Call 844 EMERG-NC! Consumer Direct\xe2\x80\xa6',40.66342148259656,-74.00304626753794,1
112,2019-07-30 12:54:32,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.86318003661551,-74.19097960875047,0
113,2019-07-30 12:48:19,When is the Emergency Department the Right Choice? https://t.co/dnH06NDdPX #HMHforU #HealthTips #HealthEducation #Emergency',40.64947320484421,-74.02151652526062,1
114,2019-07-30 12:42:31,Lagos State Government Releases Updated Lists of Emergency Numbers https://t.co/KqNwGsRKaW\n#LASG #LASMA #LASTMA\xe2\x80\xa6 https://t.co/Rvuv7raDa6',40.55207393206757,-73.78762969015014,0
115,2019-07-30 12:40:21,Did you know we have Facebook Page? Follow us @queensdrivedental\n\n#facebook #followus #Dental #scotland\xe2\x80\xa6 https://t.co/DPI8v2EDUd',40.65086244042989,-74.13191278560787,0
116,2019-07-30 12:39:09,#WhatWouldYouDo? NEED #EMERGENCY #HELP? #BurstPipe #DIYPlumbing? #WaterDamage? #Overflow? Call 844 EMERG-NC! Consum\xe2\x80\xa6 https://t.co/MTGJ4VN2sf',40.74636092344593,-74.02019010246066,0
117,2019-07-30 12:28:47,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.697570388943056,-74.04841255045635,0
118,2019-07-30 12:28:21,"Happy Birthday to #RobertFuller July 29,1933 #TeenageThunder #TheHardRide #ReturnOfTheSeven #Emergency https://t.co/KstxxCyjZ8'",40.79763403930667,-73.72777126163794,0
119,2019-07-30 12:27:09,#NeedWaterDamageHelp? #StandingInWater? Property Damage EMERG+NC? Call 844 EMERG-NC Consumer Direct Insurance Claim\xe2\x80\xa6 https://t.co/9mikV1pJE5',40.73387644364248,-73.7923582410457,0
120,2019-07-30 12:25:42,"RT @mrpresidentsay_: Exercising my #rights to #free #speech, #resist tyranny, &amp; #freedom. \n\nMr. President, Say What?! sells for $17.76 (pap\xe2\x80\xa6'",40.55262826827557,-73.97074305869965,0
121,2019-07-30 12:20:14,#Emergency \nO+ve 1 pint Blood Needed at Bhaktapur Cancer hospital\nfor Cancer Operation as soon as possible by today\xe2\x80\xa6 https://t.co/LzuiVSLaFW',40.744674973765505,-74.1582259324279,1
122,2019-07-30 12:11:40,RT @BloodAid: #Patna #Emergency Need 2 units O+ #blood @ AIIMS Hopital. Call 9931977137 #Bloodaid via @Gunjan9732 cc @B4Deo #BloodMatters',40.53853656796546,-74.16783425497036,0
